id,source,meaning,group,width,height,mode,alphaRange,animated,bytes,routes,code,use,note,sha256,sourceAbsolute,V2分类,V2产物路径,V2实际显示尺寸,V2证据,V2状态
A117,图标/ChatGPT Image 2026年9月9日 02_12_11 (8).png,导出立体,图标,1254,1254,RGBA,"[0, 255]",False,594686,导航、Canvas 工具、文件类型、上传下载与操作入口,web/src/constant/navigation-tools.ts；web/src/app/(user)/canvas/components/；web/src/components/,工具图标参考：小尺寸优先现有矢量图标；立体图用于入口或空态,保持现有语义与交互，正常/悬停/聚焦/禁用状态可辨；无对应功能则保留设计储备。,c46d45d741f0bd96097318ad83a8f92d83a32f402092242560ba2155a55e972e,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/图标/ChatGPT Image 2026年9月9日 02_12_11 (8).png,待确认采用/派生/设计参考/不适用,,,,TODO
A118,图标/ChatGPT Image 2026年9月9日 02_12_11 (9).png,复制立体,图标,1254,1254,RGBA,"[0, 255]",False,598746,导航、Canvas 工具、文件类型、上传下载与操作入口,web/src/constant/navigation-tools.ts；web/src/app/(user)/canvas/components/；web/src/components/,工具图标参考：小尺寸优先现有矢量图标；立体图用于入口或空态,保持现有语义与交互，正常/悬停/聚焦/禁用状态可辨；无对应功能则保留设计储备。,833fa197decf7ede10579dec1b2efe711217f86e6350c6d370cd5a81f52b9ada,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/图标/ChatGPT Image 2026年9月9日 02_12_11 (9).png,待确认采用/派生/设计参考/不适用,,,,TODO
A119,图标/ChatGPT Image 2026年9月9日 02_14_44 (1).png,删除立体,图标,1254,1254,RGBA,"[0, 255]",False,571859,导航、Canvas 工具、文件类型、上传下载与操作入口,web/src/constant/navigation-tools.ts；web/src/app/(user)/canvas/components/；web/src/components/,工具图标参考：小尺寸优先现有矢量图标；立体图用于入口或空态,保持现有语义与交互，正常/悬停/聚焦/禁用状态可辨；无对应功能则保留设计储备。,56fdc093d544c3d3c15e24d7cb812060603f2c337810794633b7a9889816b505,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/图标/ChatGPT Image 2026年9月9日 02_14_44 (1).png,待确认采用/派生/设计参考/不适用,,,,TODO
A120,图标/ChatGPT Image 2026年9月9日 02_14_45 (2).png,设置立体,图标,1254,1254,RGBA,"[0, 255]",False,618846,导航、Canvas 工具、文件类型、上传下载与操作入口,web/src/constant/navigation-tools.ts；web/src/app/(user)/canvas/components/；web/src/components/,工具图标参考：小尺寸优先现有矢量图标；立体图用于入口或空态,保持现有语义与交互，正常/悬停/聚焦/禁用状态可辨；无对应功能则保留设计储备。,f7638203f22d55bae608e1ce4e91c868732d01645a2b6d0fee00ac29ae033feb,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/图标/ChatGPT Image 2026年9月9日 02_14_45 (2).png,待确认采用/派生/设计参考/不适用,,,,TODO
A121,图标/ChatGPT Image 2026年9月9日 02_23_32 (1).png,新建立体,图标,1254,1254,RGBA,"[0, 255]",False,751676,导航、Canvas 工具、文件类型、上传下载与操作入口,web/src/constant/navigation-tools.ts；web/src/app/(user)/canvas/components/；web/src/components/,工具图标参考：小尺寸优先现有矢量图标；立体图用于入口或空态,保持现有语义与交互，正常/悬停/聚焦/禁用状态可辨；无对应功能则保留设计储备。,5f82209cfc51624c8ab88e94287e5b2edaacf4c2e1a59b484ec1f3a92362e9bc,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/图标/ChatGPT Image 2026年9月9日 02_23_32 (1).png,待确认采用/派生/设计参考/不适用,,,,TODO
A122,图标/ChatGPT Image 2026年9月9日 02_23_32 (2).png,打开文件夹立体,图标,1254,1254,RGBA,"[0, 255]",False,679363,导航、Canvas 工具、文件类型、上传下载与操作入口,web/src/constant/navigation-tools.ts；web/src/app/(user)/canvas/components/；web/src/components/,工具图标参考：小尺寸优先现有矢量图标；立体图用于入口或空态,保持现有语义与交互，正常/悬停/聚焦/禁用状态可辨；无对应功能则保留设计储备。,f88abb1dff73de5c6e5bd1952e00aaa02f28ad3900eaa8978caed4c605778b0e,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/图标/ChatGPT Image 2026年9月9日 02_23_32 (2).png,待确认采用/派生/设计参考/不适用,,,,TODO
A123,图标/ChatGPT Image 2026年9月9日 02_23_32 (3).png,保存立体,图标,1254,1254,RGBA,"[0, 255]",False,608914,导航、Canvas 工具、文件类型、上传下载与操作入口,web/src/constant/navigation-tools.ts；web/src/app/(user)/canvas/components/；web/src/components/,工具图标参考：小尺寸优先现有矢量图标；立体图用于入口或空态,保持现有语义与交互，正常/悬停/聚焦/禁用状态可辨；无对应功能则保留设计储备。,625f66010973e3a8a472d11a4bb66197992861a52336b4d929a727bed5321ece,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/图标/ChatGPT Image 2026年9月9日 02_23_32 (3).png,待确认采用/派生/设计参考/不适用,,,,TODO
A124,图标/ChatGPT Image 2026年9月9日 02_23_32 (4).png,分享立体,图标,1254,1254,RGBA,"[0, 255]",False,711282,导航、Canvas 工具、文件类型、上传下载与操作入口,web/src/constant/navigation-tools.ts；web/src/app/(user)/canvas/components/；web/src/components/,工具图标参考：小尺寸优先现有矢量图标；立体图用于入口或空态,保持现有语义与交互，正常/悬停/聚焦/禁用状态可辨；无对应功能则保留设计储备。,b0157e63163affb51b908fd17a6aec42dad89c271b310566951f299c2b84dac0,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/图标/ChatGPT Image 2026年9月9日 02_23_32 (4).png,待确认采用/派生/设计参考/不适用,,,,TODO
A125,图标/ChatGPT Image 2026年9月9日 02_23_32 (5).png,下载立体,图标,1254,1254,RGBA,"[0, 255]",False,817219,导航、Canvas 工具、文件类型、上传下载与操作入口,web/src/constant/navigation-tools.ts；web/src/app/(user)/canvas/components/；web/src/components/,工具图标参考：小尺寸优先现有矢量图标；立体图用于入口或空态,保持现有语义与交互，正常/悬停/聚焦/禁用状态可辨；无对应功能则保留设计储备。,a39ac09a81385a594a7416d94dc83cc76a8f93833eb1c94a4855b920525afb6d,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/图标/ChatGPT Image 2026年9月9日 02_23_32 (5).png,待确认采用/派生/设计参考/不适用,,,,TODO
A126,图标/ChatGPT Image 2026年9月9日 02_23_32 (6).png,复制圆形,图标,1254,1254,RGBA,"[0, 255]",False,749818,导航、Canvas 工具、文件类型、上传下载与操作入口,web/src/constant/navigation-tools.ts；web/src/app/(user)/canvas/components/；web/src/components/,工具图标参考：小尺寸优先现有矢量图标；立体图用于入口或空态,保持现有语义与交互，正常/悬停/聚焦/禁用状态可辨；无对应功能则保留设计储备。,d4ddfebce23c7a05610107ac69f1801c8e4f1ff0827f393d5288505b75a3b27e,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/图标/ChatGPT Image 2026年9月9日 02_23_32 (6).png,待确认采用/派生/设计参考/不适用,,,,TODO
A127,图标/ChatGPT Image 2026年9月9日 02_23_33 (10).png,设置圆形,图标,1254,1254,RGBA,"[0, 255]",False,793025,导航、Canvas 工具、文件类型、上传下载与操作入口,web/src/constant/navigation-tools.ts；web/src/app/(user)/canvas/components/；web/src/components/,工具图标参考：小尺寸优先现有矢量图标；立体图用于入口或空态,保持现有语义与交互，正常/悬停/聚焦/禁用状态可辨；无对应功能则保留设计储备。,a429bbf2d4de127e3f003ea7a64b2bd4a02a992e365ea2fb9f3a383f0e16ee7f,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/图标/ChatGPT Image 2026年9月9日 02_23_33 (10).png,待确认采用/派生/设计参考/不适用,,,,TODO
A128,图标/ChatGPT Image 2026年9月9日 02_23_33 (7).png,爱心互动图标,图标,1254,1254,RGBA,"[0, 255]",False,789338,导航、Canvas 工具、文件类型、上传下载与操作入口,web/src/constant/navigation-tools.ts；web/src/app/(user)/canvas/components/；web/src/components/,工具图标参考：小尺寸优先现有矢量图标；立体图用于入口或空态,爱心只能映射已有“喜欢”语义；不得新增收藏或评论。,94a7252ce905cfb9024a71af0c667476e957bd6ce9669a774e92c780c5bcf4e7,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/图标/ChatGPT Image 2026年9月9日 02_23_33 (7).png,待确认采用/派生/设计参考/不适用,,,,TODO
A129,图标/ChatGPT Image 2026年9月9日 02_23_33 (8).png,点赞图标,图标,1254,1254,RGBA,"[0, 255]",False,778654,导航、Canvas 工具、文件类型、上传下载与操作入口,web/src/constant/navigation-tools.ts；web/src/app/(user)/canvas/components/；web/src/components/,工具图标参考：小尺寸优先现有矢量图标；立体图用于入口或空态,保持现有语义与交互，正常/悬停/聚焦/禁用状态可辨；无对应功能则保留设计储备。,0475feea0f1097a409490fe752de32e9e481fd0667f710fab76828538898b04f,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/图标/ChatGPT Image 2026年9月9日 02_23_33 (8).png,待确认采用/派生/设计参考/不适用,,,,TODO
A130,图标/ChatGPT Image 2026年9月9日 02_23_33 (9).png,编辑图标,图标,1254,1254,RGBA,"[0, 255]",False,707005,导航、Canvas 工具、文件类型、上传下载与操作入口,web/src/constant/navigation-tools.ts；web/src/app/(user)/canvas/components/；web/src/components/,工具图标参考：小尺寸优先现有矢量图标；立体图用于入口或空态,保持现有语义与交互，正常/悬停/聚焦/禁用状态可辨；无对应功能则保留设计储备。,70976803ec4afdf297c17b21ac80134b4cb5e8a1edb8f0663d0c4ba9f41be126,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/图标/ChatGPT Image 2026年9月9日 02_23_33 (9).png,待确认采用/派生/设计参考/不适用,,,,TODO
A131,图标/ChatGPT Image 2026年9月9日 02_38_16 (1).png,更多图标含文字,图标,1254,1254,RGBA,"[0, 255]",False,526971,导航、Canvas 工具、文件类型、上传下载与操作入口,web/src/constant/navigation-tools.ts；web/src/app/(user)/canvas/components/；web/src/components/,工具图标参考：小尺寸优先现有矢量图标；立体图用于入口或空态,图中含文字或红点；拆出图形，文字与真实未读数由页面渲染，小尺寸用矢量实现。,2afacfe23990fe08df60a8a32202deffee9d1dc3e5c937b4bb2b724119f9cdf1,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/图标/ChatGPT Image 2026年9月9日 02_38_16 (1).png,待确认采用/派生/设计参考/不适用,,,,TODO
A132,图标/ChatGPT Image 2026年9月9日 02_38_16 (2).png,关闭图标含文字,图标,1254,1254,RGBA,"[0, 255]",False,607882,导航、Canvas 工具、文件类型、上传下载与操作入口,web/src/constant/navigation-tools.ts；web/src/app/(user)/canvas/components/；web/src/components/,工具图标参考：小尺寸优先现有矢量图标；立体图用于入口或空态,图中含文字或红点；拆出图形，文字与真实未读数由页面渲染，小尺寸用矢量实现。,4d5451b85d0e96a70edfc1a01b181b285a2c433262b2e5db08455e228402422e,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/图标/ChatGPT Image 2026年9月9日 02_38_16 (2).png,待确认采用/派生/设计参考/不适用,,,,TODO
A133,图片系统设计板.png,应用图标总设计板,.,1672,941,RGB,,False,1324540,全站品牌与状态体系,web/src/lib/app-theme.ts；web/src/components/layout/site-logo.tsx,规范或总览：不作为整页图片上线,用于提取样式与语义；板中示例功能不自动进入本次开发范围。,dcb5aaefafc5dd7853c4d549a07f49163864df4244bf420722c0e40f27eff931,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/图片系统设计板.png,待确认采用/派生/设计参考/不适用,,,,TODO
A134,场景状态图标/ChatGPT Image 2026年9月8日 14_05_40 (1).png,欢迎场景含背景文案,场景状态图标,1254,1254,RGB,,False,1174712,欢迎页、列表空态、Agent 状态、成功警告反馈,web/src/components/compact-empty-state.tsx；web/src/app/(user)/create/；web/src/app/(user)/canvas/,场景或排版参考：含底板/标题/文字，优先使用对应独立素材重建,不将示例域名、固定角标、虚构作品或英文标签直接发布。,5f08b06d68c4562252f83fc8701ddbe82a72a0021ccdbecfe00a8c872cb6ffb1,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/场景状态图标/ChatGPT Image 2026年9月8日 14_05_40 (1).png,待确认采用/派生/设计参考/不适用,,,,TODO
A135,场景状态图标/ChatGPT Image 2026年9月8日 14_05_40 (2).png,生成场景含背景文案,场景状态图标,1254,1254,RGB,,False,1254472,欢迎页、列表空态、Agent 状态、成功警告反馈,web/src/components/compact-empty-state.tsx；web/src/app/(user)/create/；web/src/app/(user)/canvas/,场景或排版参考：含底板/标题/文字，优先使用对应独立素材重建,不将示例域名、固定角标、虚构作品或英文标签直接发布。,ab2b7d01a81f4d1bc0d590bc92a5de8984214a5d969f329f0e3074d69c74189a,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/场景状态图标/ChatGPT Image 2026年9月8日 14_05_40 (2).png,待确认采用/派生/设计参考/不适用,,,,TODO
A136,场景状态图标/ChatGPT Image 2026年9月8日 14_05_41 (3).png,Agent 思考场景含背景文案,场景状态图标,1254,1254,RGB,,False,1191499,欢迎页、列表空态、Agent 状态、成功警告反馈,web/src/components/compact-empty-state.tsx；web/src/app/(user)/create/；web/src/app/(user)/canvas/,场景或排版参考：含底板/标题/文字，优先使用对应独立素材重建,不将示例域名、固定角标、虚构作品或英文标签直接发布。,eb4d765cf2ee08afa8eb69bb11e6561754753a98ff30b4576eca13e2f105f805,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/场景状态图标/ChatGPT Image 2026年9月8日 14_05_41 (3).png,待确认采用/派生/设计参考/不适用,,,,TODO
A137,场景状态图标/ChatGPT Image 2026年9月8日 14_05_42 (4).png,成功场景含背景文案,场景状态图标,1254,1254,RGB,,False,1176477,欢迎页、列表空态、Agent 状态、成功警告反馈,web/src/components/compact-empty-state.tsx；web/src/app/(user)/create/；web/src/app/(user)/canvas/,场景或排版参考：含底板/标题/文字，优先使用对应独立素材重建,不将示例域名、固定角标、虚构作品或英文标签直接发布。,d0cc1d4d0b95c94676109bd5073d971b019c9ca13429b991de5b067868b981d1,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/场景状态图标/ChatGPT Image 2026年9月8日 14_05_42 (4).png,待确认采用/派生/设计参考/不适用,,,,TODO
A138,场景状态图标/ChatGPT Image 2026年9月8日 14_05_42 (5).png,警告场景含背景文案,场景状态图标,1254,1254,RGB,,False,1199856,欢迎页、列表空态、Agent 状态、成功警告反馈,web/src/components/compact-empty-state.tsx；web/src/app/(user)/create/；web/src/app/(user)/canvas/,场景或排版参考：含底板/标题/文字，优先使用对应独立素材重建,不将示例域名、固定角标、虚构作品或英文标签直接发布。,5685f7f0ac93843eb38584685b4e7f39b3c9bb7275b214a5f5624eea8089b178,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/场景状态图标/ChatGPT Image 2026年9月8日 14_05_42 (5).png,待确认采用/派生/设计参考/不适用,,,,TODO
A139,场景状态图标/ChatGPT Image 2026年9月8日 14_05_43 (6).png,空态场景含背景文案,场景状态图标,1254,1254,RGB,,False,1217045,欢迎页、列表空态、Agent 状态、成功警告反馈,web/src/components/compact-empty-state.tsx；web/src/app/(user)/create/；web/src/app/(user)/canvas/,场景或排版参考：含底板/标题/文字，优先使用对应独立素材重建,不将示例域名、固定角标、虚构作品或英文标签直接发布。,85f09b553bd9792675dbfee0ae93a99b2f81fb076a0e69e81f73783b9b6785c8,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/场景状态图标/ChatGPT Image 2026年9月8日 14_05_43 (6).png,待确认采用/派生/设计参考/不适用,,,,TODO
A140,场景状态图标/ChatGPT Image 2026年9月8日 14_05_43 (7).png,加载场景含背景文案,场景状态图标,1254,1254,RGB,,False,1139450,欢迎页、列表空态、Agent 状态、成功警告反馈,web/src/components/compact-empty-state.tsx；web/src/app/(user)/create/；web/src/app/(user)/canvas/,场景或排版参考：含底板/标题/文字，优先使用对应独立素材重建,不将示例域名、固定角标、虚构作品或英文标签直接发布。,d89c87cc1c51243e24d817b97cd39e58ff672299e432bedf0322aec729de0c1f,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/场景状态图标/ChatGPT Image 2026年9月8日 14_05_43 (7).png,待确认采用/派生/设计参考/不适用,,,,TODO
A141,场景状态图标/ChatGPT Image 2026年9月8日 14_05_44 (8).png,工作区场景含背景文案,场景状态图标,1254,1254,RGB,,False,1229333,欢迎页、列表空态、Agent 状态、成功警告反馈,web/src/components/compact-empty-state.tsx；web/src/app/(user)/create/；web/src/app/(user)/canvas/,场景或排版参考：含底板/标题/文字，优先使用对应独立素材重建,不将示例域名、固定角标、虚构作品或英文标签直接发布。,086bfbaa98a376814350410b6a160956622b2b2339a7ad72b2c34e153fcd777c,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/场景状态图标/ChatGPT Image 2026年9月8日 14_05_44 (8).png,待确认采用/派生/设计参考/不适用,,,,TODO
A142,场景状态图标/ChatGPT Image 2026年9月8日 14_09_20 (1).png,欢迎入口透明插画,场景状态图标,1254,1254,RGBA,"[0, 255]",False,668661,欢迎页、列表空态、Agent 状态、成功警告反馈,web/src/components/compact-empty-state.tsx；web/src/app/(user)/create/；web/src/app/(user)/canvas/,独立素材候选：统一命名、透明边缘与小尺寸检查后按需导出,保留原始母图；生产版本只加载实际所需尺寸，图像不可替代真实状态文案。,567f5e27404f72fcbdab1454da6be8237500f712a618aa645774b9e0461ca056,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/场景状态图标/ChatGPT Image 2026年9月8日 14_09_20 (1).png,待确认采用/派生/设计参考/不适用,,,,TODO
A143,场景状态图标/ChatGPT Image 2026年9月8日 14_09_20 (2).png,生成魔棒透明插画,场景状态图标,1254,1254,RGBA,"[0, 255]",False,971176,欢迎页、列表空态、Agent 状态、成功警告反馈,web/src/components/compact-empty-state.tsx；web/src/app/(user)/create/；web/src/app/(user)/canvas/,独立素材候选：统一命名、透明边缘与小尺寸检查后按需导出,保留原始母图；生产版本只加载实际所需尺寸，图像不可替代真实状态文案。,4fe3e1b5ad2bcbbc228dfab0dd8704bbe401e909468627bcecfabc48a9fe3f69,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/场景状态图标/ChatGPT Image 2026年9月8日 14_09_20 (2).png,待确认采用/派生/设计参考/不适用,,,,TODO
A144,场景状态图标/ChatGPT Image 2026年9月8日 14_09_21 (3).png,Agent 思考透明插画,场景状态图标,1254,1254,RGBA,"[0, 255]",False,488008,欢迎页、列表空态、Agent 状态、成功警告反馈,web/src/components/compact-empty-state.tsx；web/src/app/(user)/create/；web/src/app/(user)/canvas/,独立素材候选：统一命名、透明边缘与小尺寸检查后按需导出,保留原始母图；生产版本只加载实际所需尺寸，图像不可替代真实状态文案。,ad23825d37936953db2a871cb8fd9f8dbff5093e307c61234105da794465e330,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/场景状态图标/ChatGPT Image 2026年9月8日 14_09_21 (3).png,待确认采用/派生/设计参考/不适用,,,,TODO
A145,场景状态图标/ChatGPT Image 2026年9月8日 14_09_22 (4).png,成功透明插画,场景状态图标,1254,1254,RGBA,"[0, 255]",False,659267,欢迎页、列表空态、Agent 状态、成功警告反馈,web/src/components/compact-empty-state.tsx；web/src/app/(user)/create/；web/src/app/(user)/canvas/,独立素材候选：统一命名、透明边缘与小尺寸检查后按需导出,保留原始母图；生产版本只加载实际所需尺寸，图像不可替代真实状态文案。,0d41b8310a5eee4fb3d7b8ea9967c9b7554d24f6d41e328b1f0f9233f5355848,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/场景状态图标/ChatGPT Image 2026年9月8日 14_09_22 (4).png,待确认采用/派生/设计参考/不适用,,,,TODO
A146,场景状态图标/ChatGPT Image 2026年9月8日 14_09_23 (5).png,警告透明插画,场景状态图标,1254,1254,RGBA,"[0, 255]",False,522543,欢迎页、列表空态、Agent 状态、成功警告反馈,web/src/components/compact-empty-state.tsx；web/src/app/(user)/create/；web/src/app/(user)/canvas/,独立素材候选：统一命名、透明边缘与小尺寸检查后按需导出,保留原始母图；生产版本只加载实际所需尺寸，图像不可替代真实状态文案。,2d392a347eff858c386ce834a94655b465fc5ddb8f11ba1e7c54ef62b5f7eff4,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/场景状态图标/ChatGPT Image 2026年9月8日 14_09_23 (5).png,待确认采用/派生/设计参考/不适用,,,,TODO
A147,场景状态图标/ChatGPT Image 2026年9月8日 14_09_23 (6).png,空态透明插画,场景状态图标,1254,1254,RGBA,"[0, 255]",False,512934,欢迎页、列表空态、Agent 状态、成功警告反馈,web/src/components/compact-empty-state.tsx；web/src/app/(user)/create/；web/src/app/(user)/canvas/,独立素材候选：统一命名、透明边缘与小尺寸检查后按需导出,保留原始母图；生产版本只加载实际所需尺寸，图像不可替代真实状态文案。,0c2233efb729ff2cf3f1ae7c9f2538c71df511cbaac364b4bb189289fcb52d6f,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/场景状态图标/ChatGPT Image 2026年9月8日 14_09_23 (6).png,待确认采用/派生/设计参考/不适用,,,,TODO
A148,场景状态图标/ChatGPT Image 2026年9月8日 14_09_24 (7).png,加载透明插画,场景状态图标,1254,1254,RGBA,"[0, 255]",False,960113,欢迎页、列表空态、Agent 状态、成功警告反馈,web/src/components/compact-empty-state.tsx；web/src/app/(user)/create/；web/src/app/(user)/canvas/,独立素材候选：统一命名、透明边缘与小尺寸检查后按需导出,保留原始母图；生产版本只加载实际所需尺寸，图像不可替代真实状态文案。,3849bc0af5c5f557fcd46a845b372526d5a4ed947ef4a23b88ac158ba6718588,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/场景状态图标/ChatGPT Image 2026年9月8日 14_09_24 (7).png,待确认采用/派生/设计参考/不适用,,,,TODO
A149,场景状态图标/ChatGPT Image 2026年9月8日 14_09_24 (8).png,工作区微缩示意,场景状态图标,1254,1254,RGBA,"[0, 255]",False,711036,欢迎页、列表空态、Agent 状态、成功警告反馈,web/src/components/compact-empty-state.tsx；web/src/app/(user)/create/；web/src/app/(user)/canvas/,场景或排版参考：含底板/标题/文字，优先使用对应独立素材重建,不将示例域名、固定角标、虚构作品或英文标签直接发布。,024302fb86bc774db1126e206eedcc1b9cc626b88258875fb38b867daa13d438,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/场景状态图标/ChatGPT Image 2026年9月8日 14_09_24 (8).png,待确认采用/派生/设计参考/不适用,,,,TODO
A150,场景状态图标/ChatGPT Image 2026年9月9日 15_51_41 (1).png,欢迎场景带标题说明,场景状态图标,1254,1254,RGBA,"[0, 255]",False,1084776,欢迎页、列表空态、Agent 状态、成功警告反馈,web/src/components/compact-empty-state.tsx；web/src/app/(user)/create/；web/src/app/(user)/canvas/,场景或排版参考：含底板/标题/文字，优先使用对应独立素材重建,不将示例域名、固定角标、虚构作品或英文标签直接发布。,0fba99e935907586d8100f5ba7272f3246bada261e04a8660f0b41cfbdc55ddb,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/场景状态图标/ChatGPT Image 2026年9月9日 15_51_41 (1).png,待确认采用/派生/设计参考/不适用,,,,TODO
A151,场景状态图标/ChatGPT Image 2026年9月9日 15_51_41 (2).png,生成场景带标题说明,场景状态图标,1254,1254,RGBA,"[0, 255]",False,763289,欢迎页、列表空态、Agent 状态、成功警告反馈,web/src/components/compact-empty-state.tsx；web/src/app/(user)/create/；web/src/app/(user)/canvas/,场景或排版参考：含底板/标题/文字，优先使用对应独立素材重建,不将示例域名、固定角标、虚构作品或英文标签直接发布。,ee7bb6849429105bfd1bc0a57241b2205b1bac682db5066d6adad0ca22d8d776,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/场景状态图标/ChatGPT Image 2026年9月9日 15_51_41 (2).png,待确认采用/派生/设计参考/不适用,,,,TODO
A152,场景状态图标/ChatGPT Image 2026年9月9日 15_51_42 (3).png,Agent 场景带标题说明,场景状态图标,1254,1254,RGBA,"[0, 255]",False,644495,欢迎页、列表空态、Agent 状态、成功警告反馈,web/src/components/compact-empty-state.tsx；web/src/app/(user)/create/；web/src/app/(user)/canvas/,场景或排版参考：含底板/标题/文字，优先使用对应独立素材重建,不将示例域名、固定角标、虚构作品或英文标签直接发布。,93d3bf9ec66ebf2afee79663d4cd69fce32280713da1a55ae99c579c66b14aa9,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/场景状态图标/ChatGPT Image 2026年9月9日 15_51_42 (3).png,待确认采用/派生/设计参考/不适用,,,,TODO
A153,场景状态图标/ChatGPT Image 2026年9月9日 15_51_43 (4).png,成功场景带标题说明,场景状态图标,1254,1254,RGBA,"[0, 255]",False,742636,欢迎页、列表空态、Agent 状态、成功警告反馈,web/src/components/compact-empty-state.tsx；web/src/app/(user)/create/；web/src/app/(user)/canvas/,场景或排版参考：含底板/标题/文字，优先使用对应独立素材重建,不将示例域名、固定角标、虚构作品或英文标签直接发布。,46b97675fa41a911234638078a251c43933afdbc9ee65e557612d647a22656b7,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/场景状态图标/ChatGPT Image 2026年9月9日 15_51_43 (4).png,待确认采用/派生/设计参考/不适用,,,,TODO
A154,场景状态图标/ChatGPT Image 2026年9月9日 15_51_43 (5).png,警告场景带标题说明,场景状态图标,1254,1254,RGBA,"[0, 255]",False,737562,欢迎页、列表空态、Agent 状态、成功警告反馈,web/src/components/compact-empty-state.tsx；web/src/app/(user)/create/；web/src/app/(user)/canvas/,场景或排版参考：含底板/标题/文字，优先使用对应独立素材重建,不将示例域名、固定角标、虚构作品或英文标签直接发布。,ff09234f0561bc0eec1d8a3ac11cc38284418204a1dcd933d2ac98542f345781,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/场景状态图标/ChatGPT Image 2026年9月9日 15_51_43 (5).png,待确认采用/派生/设计参考/不适用,,,,TODO
A155,场景状态图标/ChatGPT Image 2026年9月9日 15_51_44 (6).png,空态场景带标题说明,场景状态图标,1254,1254,RGBA,"[0, 255]",False,602852,欢迎页、列表空态、Agent 状态、成功警告反馈,web/src/components/compact-empty-state.tsx；web/src/app/(user)/create/；web/src/app/(user)/canvas/,场景或排版参考：含底板/标题/文字，优先使用对应独立素材重建,不将示例域名、固定角标、虚构作品或英文标签直接发布。,38a9d5cfc80497db0b95040990da43255874cda8feb935c8fd230d017c0bd022,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/场景状态图标/ChatGPT Image 2026年9月9日 15_51_44 (6).png,待确认采用/派生/设计参考/不适用,,,,TODO
